,isInner,id1,id2,group1,group2,fourbytes,ppdeep,byteBagJaccard,lzjd1,size
76,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,72.91666666666667,0.9348898388687932,0.4361851332398317,0.9707449700924415
77,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,37.5,0.7056141350812197,0.2404603270745003,0.7886945850590581
78,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,50.602409638554214,0.6423239611843742,0.22708208508088676,0.8503782937646752
79,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,49.333333333333336,0.8939501779359431,0.41730103806228375,0.9316612977450529
80,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,51.19047619047619,0.6162639952857984,0.2161520190023753,0.774734089963753
81,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,49.333333333333336,0.8921516284036305,0.40177960301163584,0.9300506212609296
82,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,51.21951219512195,0.6423239611843742,0.22634730538922157,0.850101062789333
83,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,35.0,0.808338720103426,0.30862619808306707,0.6832336247890781
84,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,51.19047619047619,0.6175384248778745,0.2118343195266272,0.8220680958385876
85,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,52.325581395348834,0.7909418586428459,0.30695596681557114,0.9724770642201835
86,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,36.666666666666664,0.8229217110573043,0.3455978975032852,0.7052462034054303
87,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,40.98360655737705,0.7473391388485728,0.2657601977750309,0.6706887555439603
88,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,59.2,0.7201967592592593,0.2665429808286951,0.8465464723800116
89,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,41.935483870967744,0.7207269381182425,0.244228432563791,0.6110285816150692
90,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,60.0,0.7192068316688377,0.271260086902545,0.8480125350486558
91,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,41.666666666666664,0.7483964661745129,0.257985257985258,0.6704701049748973
92,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,66.36363636363637,0.8399171475070276,0.38191632928475033,0.8662841583195565
93,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,40.32258064516129,0.7295215869311552,0.2603076923076923,0.648360655737705
94,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,48.4375,0.8693215339233038,0.3960463531015678,0.7669873946445886
95,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,61.111111111111114,0.8345281638624725,0.338562091503268,0.8941943012739473
96,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,48.611111111111114,0.6518947500944228,0.2541334966319657,0.7922645447430211
97,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,86.41975308641975,0.9275,0.6423416198877305,0.9110464079862143
98,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,48.611111111111114,0.6505917904809871,0.2572130141190915,0.7908948604226455
99,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,92.40506329113924,0.9987251402345741,0.6502820306204674,0.9996739910021517
100,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,38.59649122807018,0.6610354885755956,0.20470588235294118,0.5810070440907905
101,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,70.37037037037037,0.9512580527531299,0.4883720930232558,0.9667087011349307
102,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,51.80722891566265,0.7583459787556904,0.31197950032030747,0.8744456039655623
103,True,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,33.33333333333333,0.6377259752616555,0.20541494997057091,0.5997260631359249
104,True,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,47.945205479452056,0.6205871864970879,0.23003003003003003,0.7217897676629628
105,True,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,92.1875,0.9950841368878806,0.5925349922239502,0.998271178068659
106,True,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,47.88732394366197,0.6518947500944228,0.257985257985258,0.7920062593727587
107,True,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,57.52212389380531,0.8467420212765957,0.3671562082777036,0.733349798304108
108,True,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,47.945205479452056,0.626808100289296,0.23895946763460374,0.7658890290037831
109,True,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,68.0,0.8241440282912715,0.3671562082777036,0.9060192436786754
110,True,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,54.054054054054056,0.7958039718129404,0.30862619808306707,0.7569770313657693
111,True,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,47.945205479452056,0.6193533048026628,0.23373493975903614,0.7205419216828094
112,True,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,80.0,0.9279590378661586,0.5645530939648586,0.911343514171965
113,True,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,36.206896551724135,0.6413936798240537,0.18244803695150116,0.5293243805336028
114,True,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,64.6341463414634,0.9305442256147303,0.4453069865913903,0.9424208212014974
115,True,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,51.19047619047619,0.7141838069195101,0.28240450845335,0.7966605264721611
116,True,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,34.48275862068965,0.6267653758542141,0.19069767441860466,0.5463782755956978
117,True,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,47.88732394366197,0.6505917904809871,0.24878048780487805,0.7906370215817956
118,True,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,57.52212389380531,0.8478188478188479,0.3828494260634706,0.7346198251690582
