,isInner,id1,id2,group1,group2,fourbytes,ppdeep,byteBagJaccard,lzjd1,size
139,False,NonfungiblePositionManager - 0.5.16.hex,AggregationRouterV3 - 0.6.12.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,19.64285714285714,0.37774871645839386,0.1886244921648288,0.4057729449427203
140,False,NonfungiblePositionManager - 0.8.4.hex,AggregationRouterV3 - 0.5.16.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,17.54385964912281,0.3828429302172791,0.17229536348025187,0.39869281045751637
141,False,NonfungiblePositionManager - 0.8.4.hex,AggregationRouterV3 - 0.7.6.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,18.965517241379317,0.3653728821514056,0.1642978965321205,0.38541980894922073
142,False,NonfungiblePositionManager - 0.8.4.hex,AggregationRouterV3 - 0.8.4.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,20.33898305084746,0.3905589478628464,0.18244803695150116,0.4230517848164907
143,False,NonfungiblePositionManager - 0.8.4.hex,AggregationRouterV3 - 0.6.12.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,19.298245614035082,0.3653728821514056,0.1756601607347876,0.3855455002513826
144,False,Synthetix - 0.6.12.hex,AggregationRouterV3 - 0.5.16.hex,Synthetix,AggregationRouterV3,0.013157894736842105,49.333333333333336,0.5020868373512739,0.23150932050511125,0.5588048763300684
145,False,Synthetix - 0.6.12.hex,AggregationRouterV3 - 0.7.6.hex,Synthetix,AggregationRouterV3,0.013157894736842105,48.648648648648646,0.4795562203939167,0.2147093712930012,0.540201536184906
146,False,Synthetix - 0.6.12.hex,AggregationRouterV3 - 0.8.4.hex,Synthetix,AggregationRouterV3,0.013157894736842105,49.333333333333336,0.5096489043824701,0.2089728453364817,0.5929462335282926
147,False,Synthetix - 0.6.12.hex,AggregationRouterV3 - 0.6.12.hex,Synthetix,AggregationRouterV3,0.013157894736842105,49.31506849315068,0.4795562203939167,0.2278177458033573,0.5403777041787048
148,False,Synthetix - 0.8.4.hex,AggregationRouterV3 - 0.5.16.hex,Synthetix,AggregationRouterV3,0.013157894736842105,51.31578947368421,0.48994837534163377,0.2132701421800948,0.5333423008373407
149,False,Synthetix - 0.8.4.hex,AggregationRouterV3 - 0.7.6.hex,Synthetix,AggregationRouterV3,0.013157894736842105,52.0,0.46806441810999694,0.20117302052785924,0.515586642902781
150,False,Synthetix - 0.8.4.hex,AggregationRouterV3 - 0.8.4.hex,Synthetix,AggregationRouterV3,0.013157894736842105,48.68421052631579,0.49887599489640927,0.22122838401908168,0.5659279685240609
151,False,Synthetix - 0.8.4.hex,AggregationRouterV3 - 0.6.12.hex,Synthetix,AggregationRouterV3,0.013157894736842105,52.7027027027027,0.46806441810999694,0.2132701421800948,0.5157547836029189
152,False,Synthetix - 0.7.6.hex,AggregationRouterV3 - 0.5.16.hex,Synthetix,AggregationRouterV3,0.013157894736842105,50.666666666666664,0.5026187803965582,0.2256134051466188,0.5594948319046107
153,False,Synthetix - 0.7.6.hex,AggregationRouterV3 - 0.7.6.hex,Synthetix,AggregationRouterV3,0.013157894736842105,50.0,0.48006737787759685,0.21543026706231455,0.5408685222422126
154,False,Synthetix - 0.7.6.hex,AggregationRouterV3 - 0.8.4.hex,Synthetix,AggregationRouterV3,0.013157894736842105,49.333333333333336,0.5100934579439252,0.20968694624926165,0.5936783433873073
155,False,Synthetix - 0.7.6.hex,AggregationRouterV3 - 0.6.12.hex,Synthetix,AggregationRouterV3,0.013157894736842105,50.68493150684932,0.48006737787759685,0.22341696535244923,0.5410449077503793
156,False,Synthetix - 0.5.16.hex,AggregationRouterV3 - 0.5.16.hex,Synthetix,AggregationRouterV3,0.013157894736842105,46.666666666666664,0.4867491699366133,0.2404603270745003,0.5417961944453934
157,False,Synthetix - 0.5.16.hex,AggregationRouterV3 - 0.7.6.hex,Synthetix,AggregationRouterV3,0.013157894736842105,47.2972972972973,0.46481850576795314,0.21687462863933452,0.5237590954121546
158,False,Synthetix - 0.5.16.hex,AggregationRouterV3 - 0.8.4.hex,Synthetix,AggregationRouterV3,0.013157894736842105,48.0,0.4939977076672498,0.20541494997057091,0.5748983705120759
159,False,Synthetix - 0.5.16.hex,AggregationRouterV3 - 0.6.12.hex,Synthetix,AggregationRouterV3,0.013157894736842105,47.945205479452056,0.46481850576795314,0.22268656716417912,0.5239299012742117
