,isInner,id1,id2,group1,group2,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw jump,raw ncd,raw fourbytes,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat jump,fStat ncd,fStat fourbytes,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 jump,fStat0 ncd,fStat0 fourbytes
0,True,406700964,338773866,smart GnosisSafe,smart GnosisSafe,0,51.388888888888886,0.9132314132314132,0.5192878338278932,0.03745318352059923,0.6200274348422496,0.9393939393939394,75,74.60317460317461,0.938472942920682,0.5705521472392638,0.6900826446280992,0.7929141716566867,1,75,74.21875,0.938472942920682,0.5753846153846154,0.6900826446280992,0.7941029485257372,1,71,69.79166666666667,0.9292586304470855,0.45042492917847027,0.7066115702479339,0.6398305084745762,1,0,64.86486486486487,0.9292586304470855,0.5562310030395137,0.6983471074380165,0.6840458811261731,1
1,True,406700964,407276993,smart GnosisSafe,smart GnosisSafe,0,53.42465753424658,0.9652803057881325,0.5657492354740061,0.022471910112359605,0.7537722908093278,1.0,88,87.3015873015873,0.9815467359050445,0.6410256410256411,0.8925619834710744,0.9145129224652088,1,88,86.71875,0.9815467359050445,0.6410256410256411,0.8925619834710744,0.9143852663016426,1,77,75.51020408163265,0.9734313171283211,0.6357827476038339,0.8925619834710744,0.8305084745762712,1,85,84.21052631578948,0.9734313171283211,0.610062893081761,0.8925619834710744,0.8490175801447777,1
2,True,406700964,334992245,smart GnosisSafe,smart GnosisSafe,0,52.0,0.8671021000589649,0.42618384401114207,0.06367041198501877,0.47462277091906724,0.9393939393939394,0,57.142857142857146,0.8858715596330275,0.4797687861271676,0.31818181818181823,0.5229540918163673,1,0,57.03125,0.8858715596330275,0.4797687861271676,0.31818181818181823,0.5232383808095952,1,0,53.225806451612904,0.8365603644646925,0.3368146214099217,0.40082644628099173,0.3855932203389831,1,0,40.0,0.8365603644646925,0.47126436781609193,0.31818181818181823,0.36287799791449427,1
3,True,406700964,456797118,smart GnosisSafe,smart GnosisSafe,0,51.351351351351354,0.9209245188589108,0.4797687861271676,0.022471910112359605,0.6202560585276634,0.9393939393939394,77,76.19047619047619,0.9419994440841286,0.5802469135802469,0.7024793388429752,0.8023952095808383,1,77,75.78125,0.9419994440841286,0.5802469135802469,0.7024793388429752,0.8030984507746127,1,71,70.10309278350516,0.933786078098472,0.4586894586894587,0.7148760330578512,0.6504237288135594,1,0,64.86486486486487,0.933786078098472,0.5562310030395137,0.7066115702479339,0.694473409801877,1
4,True,406700964,551359043,smart GnosisSafe,smart GnosisSafe,0,52.17391304347826,0.927385422793286,0.5103244837758112,0.029962546816479363,0.6417466849565615,1.0,0,62.698412698412696,0.942129841589598,0.5657492354740061,0.6326530612244898,0.7733333333333333,1,0,62.5,0.942129841589598,0.5657492354740061,0.6326530612244898,0.7735938989513823,1,69,68.0,0.8892636312535133,0.4755043227665706,0.6408163265306123,0.6313559322033898,1,80,78.44827586206897,0.8892636312535133,0.501466275659824,0.6408163265306123,0.6604747162022704,1
5,True,406700964,609247614,smart GnosisSafe,smart GnosisSafe,0,52.17391304347826,0.9119744177001858,0.4065934065934066,0.02573529411764708,0.49037487335359675,0.8857142857142857,0,56.34920634920635,0.9110803563705562,0.5103244837758112,0.5205992509363295,0.620524017467249,1,0,56.25,0.9110803563705562,0.5103244837758112,0.5205992509363295,0.6219405594405595,1,0,55.223880597014926,0.874465811965812,0.4143646408839779,0.5280898876404494,0.4792079207920792,1,0,64.75409836065575,0.874465811965812,0.49271137026239065,0.5093632958801498,0.4835371589840075,1
6,True,406700964,618313905,smart GnosisSafe,smart GnosisSafe,0,48.86363636363637,0.5582740021574973,0.24271844660194175,0.0,0.2528538812785388,0.8857142857142857,0,39.361702127659576,0.766360099044924,0.22195704057279236,0.27969348659003834,0.21861884776802748,1,0,39.583333333333336,0.766360099044924,0.22195704057279236,0.27969348659003834,0.21954944635357007,1,0,53.333333333333336,0.7748091603053435,0.28967254408060455,0.3639846743295019,0.24242424242424243,1,0,36.0,0.7748091603053435,0.3128205128205128,0.28352490421455934,0.17794970986460348,1
7,True,406700964,581146901,smart GnosisSafe,smart GnosisSafe,0,53.246753246753244,0.9333873071560294,0.49271137026239065,0.014981273408239737,0.626645483431684,0.9696969696969697,0,62.698412698412696,0.9424662498867445,0.5283582089552239,0.6175298804780877,0.7625118035882908,1,0,62.5,0.9424662498867445,0.5283582089552239,0.6175298804780877,0.7626477541371158,1,66,65.07936507936509,0.8973214285714286,0.4341736694677871,0.6215139442231076,0.6228813559322034,1,79,77.11864406779661,0.8973214285714286,0.48405797101449277,0.6215139442231076,0.6448311156601843,1
8,True,406700964,864750641,smart GnosisSafe,smart GnosisSafe,0,46.06741573033708,0.9129397475382813,0.41046831955922863,0.0073800738007380184,0.4638775510204082,0.7027027027027027,0,53.96825396825397,0.9104735568613895,0.514792899408284,0.4473684210526315,0.5810928013876843,1,0,53.90625,0.9104735568613895,0.514792899408284,0.4473684210526315,0.5811631944444444,1,0,54.6875,0.8759978712080894,0.41046831955922863,0.48120300751879697,0.4319526627218935,1,0,61.47540983606557,0.8759978712080894,0.49271137026239065,0.45112781954887216,0.44704779756326146,1
9,True,406700964,1131669342,smart GnosisSafe,smart GnosisSafe,0,54.76190476190476,0.9125763548932114,0.4222222222222222,0.03663003663003661,0.4577063847092314,0.7027027027027027,0,53.96825396825397,0.9086832801586617,0.49271137026239065,0.4477611940298507,0.5746977547495682,1,0,53.90625,0.9086832801586617,0.49271137026239065,0.4477611940298507,0.5751944684528955,1,0,54.6875,0.8742705570291777,0.3989071038251366,0.48134328358208955,0.42857142857142855,1,0,61.47540983606557,0.8742705570291777,0.501466275659824,0.45149253731343286,0.44205607476635517,1
10,True,406700964,1131681407,smart GnosisSafe,smart GnosisSafe,0,54.54545454545455,0.8844578475941847,0.45042492917847027,0.01872659176029967,0.4550660792951542,0.7222222222222222,0,54.76190476190476,0.9172740524781341,0.5103244837758112,0.4040816326530612,0.5880444856348471,1,0,54.6875,0.9172740524781341,0.5103244837758112,0.4040816326530612,0.588399071925754,1,0,53.96825396825397,0.8621070049641478,0.40273972602739727,0.44897959183673475,0.4376321353065539,1,0,60.65573770491803,0.8621070049641478,0.43820224719101125,0.4122448979591836,0.4557344064386318,1
11,True,406700964,964718461,smart GnosisSafe,smart GnosisSafe,0,46.236559139784944,0.5379776829951316,0.2278177458033573,0.02621722846441943,0.23921417565485362,0.7222222222222222,0,40.625,0.7574884289581696,0.2278177458033573,0.21259842519685035,0.20288753799392098,1,0,40.816326530612244,0.7574884289581696,0.2278177458033573,0.21259842519685035,0.20380228136882128,1,0,52.459016393442624,0.7847336628226249,0.2704714640198511,0.3700787401574803,0.23265306122448978,1,0,34.69387755102041,0.7847336628226249,0.29949238578680204,0.22047244094488194,0.17311411992263057,1
12,True,338773866,407276993,smart GnosisSafe,smart GnosisSafe,0,56.25,0.9285020579938029,0.5283582089552239,0.04453441295546556,0.6536416184971098,0.9393939393939394,83,82.53968253968254,0.9541819550286951,0.6,0.7268907563025211,0.8210735586481114,1,83,82.03125,0.9541819550286951,0.610062893081761,0.7268907563025211,0.8218018914883026,1,75,74.48979591836735,0.9527649769585254,0.4755043227665706,0.7436974789915967,0.7051282051282052,1,72,71.55963302752293,0.9527649769585254,0.5950155763239875,0.7352941176470589,0.7269906928645294,1
