,isInner,id1,id2,group1,group2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 fourbytes
10,True,285028355,292860277,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.484375,0.5560439560439561,0.28,0.92,0.0,1.0,0.0,0.0,0.4736842105263158,0.7588028169014085,0.30612244897959184,0.92,0.52,1,0.0,0.0,0.4915254237288136,0.7588028169014085,0.30279898218829515,0.88,0.52,1,0.0,0.0,0.6,0.8391959798994975,0.4444444444444444,0.88,0.6799999999999999,1,0.0,0.0,0.5206611570247933,0.8391959798994975,0.4345991561181435,0.88,0.48,1
11,True,285028355,295014722,multisig Christian Lundkvist,multisig Christian Lundkvist,0.72,0.82,0.8059701492537313,0.9111747851002865,0.610062893081761,0.88,0.4,1.0,0.83,0.88,0.873015873015873,0.9437269372693727,0.6305732484076433,0.88,0.4,1,0.82,0.88,0.8615384615384616,0.9437269372693727,0.6410256410256411,0.88,0.4,1,0.64,0.6,0.6,0.9417989417989417,0.5476190476190477,0.96,0.6,1,0.9,0.94,0.9365079365079364,0.9417989417989417,0.6742081447963801,0.88,0.52,1
12,True,285028355,298986639,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.4067796610169491,0.5124240750966317,0.24574209245742093,0.76,0.040000000000000036,1.0,0.0,0.0,0.4727272727272727,0.6910211267605634,0.26108374384236455,0.84,0.28,1,0.0,0.0,0.4736842105263158,0.6910211267605634,0.2549019607843137,0.8,0.28,1,0.0,0.0,0.5785123966942148,0.7788944723618091,0.43820224719101125,0.84,0.43999999999999995,1,0.0,0.0,0.5042735042735043,0.7788944723618091,0.4727272727272727,0.76,0.24,1
13,True,285028355,303589610,multisig Christian Lundkvist,multisig Christian Lundkvist,0.71,0.82,0.8030303030303031,0.8723897911832946,0.5753846153846154,0.92,0.4,1.0,0.88,0.9,0.890625,0.8956766917293233,0.6,0.92,0.43999999999999995,1,0.86,0.9,0.8787878787878788,0.8956766917293233,0.6,0.92,0.43999999999999995,1,0.64,0.57,0.57,0.8941798941798942,0.7428571428571429,0.92,0.72,1,0.93,0.97,0.9603174603174602,0.8941798941798942,0.826530612244898,0.84,0.64,1
14,True,285028355,332078188,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.3859649122807018,0.7366189719130896,0.29949238578680204,0.8,0.0,1.0,0.0,0.0,0.5,0.7432784041630529,0.3161953727506427,0.76,0.24,1,0.0,0.0,0.5,0.7432784041630529,0.3161953727506427,0.76,0.24,1,0.0,0.0,0.5483870967741935,0.8195121951219512,0.4606741573033708,0.88,0.4,1,0.25,0.54,0.5238095238095238,0.8195121951219512,0.4153846153846154,0.76,0.24,1
15,True,285028355,330820538,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.4634146341463415,0.4918228958915038,0.14285714285714285,0.6551724137931034,0.03448275862068961,0.8,0.0,0.0,0.5285714285714286,0.6417721518987342,0.20187793427230047,0.6206896551724138,0.27586206896551724,1,0.0,0.0,0.5277777777777778,0.6417721518987342,0.19626168224299065,0.6206896551724138,0.27586206896551724,1,0.0,0.0,0.4588235294117647,0.6325088339222615,0.4444444444444444,0.7241379310344828,0.3448275862068966,1,0.0,0.0,0.5238095238095238,0.6325088339222615,0.5409836065573771,0.6206896551724138,0.24137931034482762,1
16,True,285028355,451218057,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.59375,0.7562945368171021,0.2704714640198511,0.5641025641025641,0.05128205128205132,0.6,0.0,0.0,0.5666666666666667,0.7666411629686305,0.3403141361256545,0.4871794871794872,0.1282051282051282,1,0.0,0.0,0.5625,0.7666411629686305,0.3438320209973753,0.4871794871794872,0.1282051282051282,1,0.0,0.0,0.532258064516129,0.7131147540983607,0.42857142857142855,0.5641025641025641,0.23076923076923073,1,0.0,0.0,0.5555555555555556,0.7131147540983607,0.4745098039215686,0.5128205128205128,0.17948717948717952,1
17,True,285028355,443908225,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5666666666666667,0.7622377622377622,0.27680798004987534,0.5128205128205128,0.02564102564102566,0.6,0.0,0.0,0.5757575757575758,0.7819905213270142,0.35092348284960423,0.4473684210526315,0.1578947368421053,1,0.0,0.0,0.5735294117647058,0.7819905213270142,0.35092348284960423,0.5,0.1578947368421053,1,0.0,0.0,0.5241935483870968,0.7361702127659574,0.41304347826086957,0.5789473684210527,0.23684210526315785,1,0.0,0.0,0.5793650793650794,0.7361702127659574,0.4461538461538462,0.5,0.1842105263157895,1
18,True,285028355,356458989,multisig Christian Lundkvist,multisig Christian Lundkvist,0.4,0.61,0.6363636363636364,0.7665719696969697,0.3368146214099217,0.6206896551724138,0.03448275862068961,0.6,0.58,0.71,0.71875,0.7725903614457831,0.39509536784741145,0.6666666666666667,0.2592592592592593,1,0.57,0.71,0.7058823529411765,0.7725903614457831,0.40273972602739727,0.6296296296296297,0.2592592592592593,1,0.47,0.64,0.64,0.8101851851851852,0.5853658536585366,0.6296296296296297,0.37037037037037035,1,0.66,0.77,0.7619047619047619,0.8101851851851852,0.5473251028806584,0.6296296296296297,0.40740740740740744,1
19,True,285028355,383230779,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5714285714285715,0.5574102175012645,0.2704714640198511,0.5897435897435898,0.02564102564102566,0.6,0.0,0.0,0.4915254237288136,0.7378246753246753,0.29949238578680204,0.5263157894736843,0.1578947368421053,1,0.0,0.0,0.4918032786885246,0.7378246753246753,0.29292929292929293,0.5526315789473684,0.1578947368421053,1,0.32,0.58,0.5645161290322581,0.777292576419214,0.3978494623655914,0.5526315789473684,0.26315789473684215,1,0.0,0.0,0.5476190476190476,0.777292576419214,0.4351145038167939,0.5789473684210527,0.1842105263157895,1
